Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
46,0,Travel_Rarely,734.0,Research & Development,2.0,4.0,Medical,3.0,Male,46.0,3.0,5.0,Research Director,4.0,Divorced,14218.0,7.0,Yes,17.0,3.0,3.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0,0,328576.0,1.0,7.0,0,2.0,Senior
36,0,Travel_Rarely,1383.0,Research & Development,10.0,3.0,Life Sciences,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,25949.0,7.0,Yes,13.0,3.0,4.0,1.0,15.0,1.0,3.0,12.0,8.0,5.0,7.0,0,108173.0,0.5833333333333334,8.0,0,10.0,Mid_Career_Family
44,1,Travel_Frequently,429.0,Research & Development,1.0,2.0,Medical,3.0,Male,99.0,3.0,1.0,Research Scientist,2.0,Divorced,11092.0,1.0,Yes,12.0,3.0,3.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,0,28104.0,0.6,10.0,1,1.0,Mid_Career_Family
37,0,Travel_Rarely,1239.0,Human Resources,8.0,2.0,Other,3.0,Male,89.0,3.0,2.0,Human Resources,2.0,Divorced,12832.0,2.0,No,13.0,3.0,3.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,0,52923.0,0.7,10.0,0,0.0,Mid_Career_Family
35,1,Travel_Rarely,303.0,Sales,27.0,3.0,Life Sciences,3.0,Male,84.0,3.0,2.0,Sales Executive,4.0,Single,13492.0,1.0,Yes,18.0,3.0,4.0,0.0,10.0,2.0,3.0,10.0,7.0,7.0,7.0,0,104634.0,0.7,6.0,0,27.0,Other
33,0,Travel_Rarely,867.0,Research & Development,8.0,4.0,Life Sciences,4.0,Male,90.0,4.0,1.0,Research Scientist,1.0,Married,6076.0,6.0,No,19.0,3.0,2.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,6.0,1,59717.0,0.6,10.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,1181.0,Research & Development,1.0,3.0,Life Sciences,3.0,Male,82.0,3.0,1.0,Research Scientist,4.0,Married,5531.0,1.0,No,11.0,3.0,3.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,3.0,0,22484.0,0.6,6.0,0,0.0,Other
39,0,Travel_Rarely,1253.0,Research & Development,10.0,1.0,Medical,3.0,Male,65.0,3.0,3.0,Research Director,3.0,Single,7914.0,7.0,No,21.0,4.0,3.0,0.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,1,282744.0,0.5,8.0,0,0.0,Other
46,0,Non-Travel,849.0,Sales,26.0,2.0,Life Sciences,2.0,Male,98.0,2.0,2.0,Sales Executive,2.0,Single,25166.0,8.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1,119865.0,1.0,10.0,0,0.0,Senior
40,0,Travel_Rarely,616.0,Research & Development,2.0,2.0,Life Sciences,3.0,Female,99.0,3.0,1.0,Laboratory Technician,1.0,Married,25605.0,4.0,No,17.0,3.0,4.0,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0,1,57409.0,0.5,10.0,0,0.0,Mid_Career_Family
42,0,Travel_Rarely,1128.0,Research & Development,13.0,3.0,Medical,2.0,Male,95.0,4.0,2.0,Healthcare Representative,1.0,Married,5696.0,5.0,No,18.0,3.0,3.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1,99684.0,,12.0,0,0.0,Mid_Career_Family
35,0,Non-Travel,1180.0,Research & Development,2.0,2.0,Medical,2.0,Male,90.0,3.0,2.0,Manufacturing Director,4.0,Divorced,24442.0,2.0,No,14.0,3.0,3.0,1.0,15.0,6.0,3.0,7.0,7.0,1.0,7.0,0,80668.0,1.0,8.0,0,0.0,Mid_Career_Family
38,0,Non-Travel,1336.0,Human Resources,2.0,3.0,Human Resources,1.0,Male,100.0,3.0,1.0,Human Resources,2.0,Divorced,7129.0,5.0,No,13.0,3.0,4.0,3.0,13.0,3.0,3.0,11.0,10.0,3.0,8.0,1,33696.0,0.7272727272727273,10.0,0,0.0,Mid_Career_Family
34,1,Travel_Frequently,234.0,Research & Development,9.0,4.0,Life Sciences,4.0,Male,93.0,3.0,2.0,Laboratory Technician,1.0,Married,6208.0,4.0,No,17.0,3.0,3.0,1.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0,1,90882.0,1.0,10.0,0,0.0,Mid_Career_Family
37,1,Travel_Rarely,370.0,Research & Development,10.0,4.0,Medical,4.0,Male,58.0,3.0,2.0,Manufacturing Director,1.0,Single,4992.0,1.0,No,15.0,3.0,2.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,8.0,0,63195.0,0.8,12.0,0,0.0,Other
39,0,Travel_Frequently,766.0,Sales,20.0,3.0,Life Sciences,3.0,Male,83.0,3.0,2.0,Sales Executive,4.0,Divorced,19188.0,2.0,No,18.0,3.0,4.0,1.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0,74286.0,1.0,6.0,0,0.0,Mid_Career_Family
43,0,Non-Travel,343.0,Research & Development,9.0,3.0,Life Sciences,1.0,Male,52.0,3.0,1.0,Research Scientist,3.0,Single,24978.0,4.0,No,13.0,3.0,3.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,1,31694.0,0.6666666666666666,11.0,0,0.0,Other
41,0,Travel_Rarely,447.0,Research & Development,5.0,3.0,Life Sciences,2.0,Male,85.0,4.0,2.0,Healthcare Representative,2.0,Single,15530.0,3.0,No,12.0,3.0,1.0,0.0,11.0,3.0,1.0,3.0,2.0,1.0,2.0,0,82440.0,0.6666666666666666,14.0,0,0.0,Other
41,0,Travel_Rarely,796.0,Sales,4.0,1.0,Marketing,3.0,Female,81.0,3.0,3.0,Sales Executive,3.0,Divorced,26458.0,0.0,Yes,13.0,3.0,4.0,1.0,23.0,3.0,4.0,22.0,14.0,13.0,5.0,0,135811.0,0.22727272727272727,6.0,0,4.0,Mid_Career_Family
30,0,Travel_Rarely,1092.0,Research & Development,10.0,3.0,Medical,1.0,Female,64.0,3.0,3.0,Manufacturing Director,3.0,Single,2739.0,9.0,No,14.0,3.0,2.0,0.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0,1,135338.0,0.2857142857142857,11.0,0,0.0,Other
26,1,Travel_Rarely,920.0,Human Resources,20.0,2.0,Medical,4.0,Female,69.0,3.0,1.0,Human Resources,2.0,Married,6889.0,0.0,Yes,11.0,3.0,3.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0,0,23628.0,0.8,8.0,0,20.0,Other
46,1,Travel_Rarely,261.0,Research & Development,21.0,2.0,Medical,4.0,Female,66.0,3.0,2.0,Healthcare Representative,2.0,Married,10842.0,4.0,No,22.0,4.0,4.0,1.0,13.0,2.0,4.0,9.0,7.0,3.0,7.0,1,196372.0,0.7777777777777778,6.0,0,0.0,Senior
40,0,Travel_Rarely,1194.0,Research & Development,1.0,3.0,Life Sciences,3.0,Female,52.0,3.0,2.0,Healthcare Representative,4.0,Divorced,9060.0,4.0,No,17.0,3.0,4.0,1.0,12.0,3.0,3.0,5.0,3.0,0.0,3.0,1,110721.0,0.6,6.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,810.0,Sales,8.0,2.0,Technical Degree,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,22128.0,1.0,No,21.0,4.0,3.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,0,142779.0,0.8,9.0,0,0.0,Mid_Career_Family
58,0,Non-Travel,350.0,Sales,2.0,3.0,Medical,2.0,Male,52.0,3.0,4.0,Manager,2.0,Divorced,22577.0,4.0,No,22.0,4.0,4.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0,0,358402.0,0.875,10.0,0,0.0,Senior
35,0,Travel_Rarely,185.0,Research & Development,23.0,4.0,Medical,2.0,Male,91.0,1.0,1.0,Laboratory Technician,3.0,Married,9696.0,0.0,No,16.0,3.0,2.0,1.0,6.0,2.0,4.0,5.0,4.0,0.0,3.0,0,43280.0,0.6,9.0,0,0.0,Mid_Career_Family
47,0,Travel_Rarely,1001.0,Research & Development,4.0,3.0,Life Sciences,3.0,Female,92.0,2.0,3.0,Manufacturing Director,2.0,Divorced,19271.0,8.0,Yes,12.0,3.0,3.0,1.0,28.0,4.0,3.0,22.0,11.0,14.0,10.0,0,123996.0,0.45454545454545453,9.0,1,4.0,Senior
40,0,Travel_Rarely,750.0,Research & Development,12.0,3.0,Life Sciences,2.0,Female,47.0,3.0,2.0,Healthcare Representative,1.0,Divorced,10748.0,2.0,No,12.0,3.0,2.0,1.0,15.0,3.0,3.0,7.0,4.0,7.0,7.0,0,53376.0,1.0,12.0,0,0.0,Mid_Career_Family
54,0,Travel_Rarely,431.0,Research & Development,7.0,4.0,Medical,4.0,Female,68.0,3.0,2.0,Research Scientist,4.0,Married,15696.0,4.0,No,15.0,3.0,2.0,1.0,14.0,2.0,2.0,7.0,1.0,1.0,7.0,1,102810.0,1.0,8.0,0,0.0,Senior
31,0,Travel_Frequently,1125.0,Sales,7.0,4.0,Marketing,1.0,Female,68.0,3.0,3.0,Sales Executive,1.0,Married,8277.0,2.0,No,14.0,3.0,4.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,0,134918.0,0.6666666666666666,11.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,1217.0,Research & Development,1.0,3.0,Medical,3.0,Female,67.0,3.0,1.0,Research Scientist,1.0,Married,12719.0,1.0,No,25.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0,89775.0,0.6666666666666666,10.0,0,0.0,Other
38,0,Travel_Rarely,723.0,Sales,2.0,4.0,Marketing,2.0,Female,77.0,1.0,2.0,Sales Representative,4.0,Married,4244.0,2.0,Yes,20.0,4.0,1.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0,0,108100.0,0.75,11.0,1,2.0,Mid_Career_Family
26,0,Travel_Rarely,572.0,Sales,10.0,3.0,Medical,3.0,Male,46.0,3.0,2.0,Sales Executive,4.0,Single,9125.0,1.0,No,13.0,3.0,1.0,0.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,0,60892.0,0.4,9.0,0,0.0,Young_Single
58,0,Travel_Frequently,1216.0,Research & Development,15.0,4.0,Life Sciences,1.0,Male,87.0,3.0,4.0,Research Director,3.0,Married,21624.0,2.0,Yes,14.0,3.0,2.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,0,221018.0,1.0,11.0,1,15.0,Senior
18,0,Non-Travel,1431.0,Research & Development,14.0,3.0,Medical,2.0,Female,33.0,3.0,1.0,Research Scientist,3.0,Single,8018.0,1.0,No,16.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,24224.0,,11.0,0,0.0,Young_Single
31,1,Travel_Rarely,359.0,Human Resources,18.0,5.0,Human Resources,4.0,Male,89.0,4.0,1.0,Human Resources,1.0,Married,21495.0,0.0,No,17.0,3.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0,50252.0,0.0,9.0,0,0.0,Mid_Career_Family
29,1,Travel_Rarely,350.0,Human Resources,13.0,3.0,Human Resources,1.0,Male,56.0,2.0,1.0,Human Resources,1.0,Divorced,3157.0,4.0,Yes,15.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,1,35025.0,0.0,11.0,1,13.0,Other
45,0,Non-Travel,589.0,Sales,2.0,4.0,Life Sciences,3.0,Female,67.0,3.0,2.0,Sales Executive,3.0,Married,19665.0,4.0,No,22.0,4.0,2.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0,1,113388.0,0.875,8.0,0,0.0,Senior
36,0,Travel_Rarely,430.0,Research & Development,2.0,4.0,Other,4.0,Female,73.0,3.0,2.0,Research Scientist,2.0,Married,19573.0,4.0,Yes,22.0,4.0,4.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,0.0,0,153164.0,0.0,7.0,0,2.0,Mid_Career_Family
43,0,Travel_Frequently,1422.0,Sales,2.0,4.0,Life Sciences,1.0,Male,92.0,3.0,2.0,Sales Executive,4.0,Married,19246.0,1.0,No,20.0,4.0,3.0,1.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,0,113500.0,1.0,9.0,0,0.0,Mid_Career_Family
27,0,Travel_Frequently,1297.0,Research & Development,5.0,2.0,Life Sciences,4.0,Female,53.0,3.0,1.0,Laboratory Technician,4.0,Single,19826.0,0.0,Yes,14.0,3.0,3.0,0.0,6.0,3.0,2.0,5.0,4.0,0.0,2.0,0,33306.0,0.4,7.0,0,5.0,Young_Single
29,0,Travel_Frequently,574.0,Research & Development,20.0,1.0,Medical,4.0,Male,40.0,3.0,1.0,Laboratory Technician,4.0,Married,7003.0,1.0,No,13.0,3.0,2.0,0.0,11.0,3.0,4.0,11.0,8.0,3.0,10.0,0,49556.0,0.9090909090909091,6.0,0,0.0,Other
32,0,Travel_Frequently,1318.0,Sales,10.0,4.0,Marketing,4.0,Male,79.0,3.0,2.0,Sales Executive,4.0,Single,26075.0,8.0,No,13.0,3.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1,60424.0,,5.0,0,0.0,Other
42,0,Non-Travel,355.0,Research & Development,10.0,4.0,Technical Degree,3.0,Male,38.0,3.0,1.0,Research Scientist,3.0,Married,6161.0,3.0,No,22.0,4.0,2.0,2.0,10.0,1.0,2.0,6.0,3.0,3.0,3.0,0,64592.0,0.5,10.0,0,0.0,Mid_Career_Family
47,0,Travel_Rarely,207.0,Research & Development,9.0,4.0,Life Sciences,2.0,Female,64.0,3.0,1.0,Laboratory Technician,3.0,Single,5411.0,4.0,No,12.0,3.0,3.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,1,25260.0,0.0,9.0,0,0.0,Senior
46,0,Travel_Rarely,706.0,Research & Development,2.0,2.0,Life Sciences,4.0,Male,82.0,3.0,3.0,Manufacturing Director,4.0,Divorced,19989.0,3.0,No,14.0,3.0,3.0,1.0,12.0,4.0,2.0,9.0,8.0,4.0,7.0,0,120092.0,0.7777777777777778,7.0,0,0.0,Senior
28,0,Non-Travel,280.0,Human Resources,1.0,2.0,Life Sciences,3.0,Male,43.0,3.0,1.0,Human Resources,4.0,Divorced,10494.0,1.0,No,15.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0,40590.0,0.6666666666666666,8.0,0,0.0,Other
29,0,Travel_Rarely,726.0,Research & Development,29.0,1.0,Life Sciences,4.0,Male,93.0,1.0,2.0,Healthcare Representative,3.0,Divorced,21143.0,8.0,No,17.0,3.0,4.0,2.0,11.0,3.0,3.0,7.0,0.0,1.0,6.0,1,108528.0,0.8571428571428571,6.0,0,0.0,Other
42,0,Travel_Rarely,1142.0,Research & Development,8.0,3.0,Life Sciences,4.0,Male,81.0,3.0,1.0,Laboratory Technician,3.0,Single,13624.0,4.0,No,13.0,3.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,1,51584.0,,6.0,0,0.0,Other
32,1,Travel_Rarely,414.0,Sales,2.0,4.0,Marketing,3.0,Male,82.0,2.0,2.0,Sales Executive,2.0,Single,26186.0,7.0,Yes,12.0,3.0,3.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,1,118884.0,1.0,10.0,1,2.0,Other
46,0,Travel_Rarely,1319.0,Sales,3.0,3.0,Technical Degree,1.0,Female,45.0,4.0,4.0,Sales Executive,1.0,Divorced,7739.0,2.0,No,12.0,3.0,4.0,1.0,25.0,5.0,3.0,19.0,17.0,2.0,8.0,0,158700.0,0.42105263157894735,11.0,0,0.0,Senior
27,0,Travel_Rarely,728.0,Sales,23.0,1.0,Medical,2.0,Female,36.0,2.0,2.0,Sales Representative,3.0,Married,7018.0,1.0,No,21.0,4.0,4.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0,0,74340.0,0.8888888888888888,8.0,0,0.0,Other
29,0,Travel_Rarely,352.0,Human Resources,6.0,1.0,Medical,4.0,Male,87.0,2.0,1.0,Human Resources,2.0,Married,15434.0,1.0,No,11.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,30844.0,0.0,7.0,0,0.0,Other
43,0,Travel_Rarely,823.0,Research & Development,6.0,3.0,Medical,1.0,Female,81.0,2.0,5.0,Manager,3.0,Married,22539.0,7.0,No,13.0,3.0,4.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0,0,252096.0,0.875,9.0,0,0.0,Mid_Career_Family
48,0,Travel_Rarely,1224.0,Research & Development,10.0,3.0,Life Sciences,4.0,Male,91.0,2.0,5.0,Research Director,2.0,Married,13583.0,4.0,No,12.0,3.0,4.0,0.0,29.0,3.0,3.0,22.0,10.0,12.0,9.0,0,235980.0,0.4090909090909091,7.0,0,0.0,Senior
29,1,Travel_Frequently,459.0,Research & Development,24.0,2.0,Life Sciences,4.0,Male,73.0,2.0,1.0,Research Scientist,4.0,Single,14753.0,1.0,Yes,24.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0,58536.0,0.0,8.0,0,24.0,Young_Single
46,1,Travel_Rarely,1254.0,Sales,10.0,3.0,Life Sciences,3.0,Female,64.0,3.0,3.0,Sales Executive,2.0,Married,14011.0,5.0,No,21.0,4.0,3.0,3.0,14.0,2.0,3.0,8.0,7.0,0.0,7.0,1,153594.0,0.875,9.0,0,0.0,Senior
27,0,Travel_Frequently,1131.0,Research & Development,15.0,3.0,Life Sciences,4.0,Female,77.0,2.0,1.0,Research Scientist,1.0,Married,23844.0,0.0,No,19.0,3.0,4.0,1.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,0,90706.0,0.42857142857142855,9.0,0,0.0,Other
39,0,Travel_Rarely,835.0,Research & Development,19.0,4.0,Other,4.0,Male,41.0,3.0,2.0,Research Scientist,4.0,Divorced,5141.0,8.0,No,14.0,3.0,2.0,3.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,1,54628.0,1.0,7.0,0,0.0,Mid_Career_Family
55,0,Travel_Rarely,836.0,Research & Development,2.0,4.0,Technical Degree,2.0,Male,98.0,2.0,1.0,Research Scientist,4.0,Married,7975.0,8.0,No,20.0,4.0,2.0,1.0,19.0,2.0,4.0,5.0,2.0,0.0,4.0,0,53240.0,0.8,8.0,0,0.0,Senior
28,0,Travel_Rarely,1172.0,Sales,3.0,3.0,Medical,2.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,3692.0,1.0,No,19.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,54264.0,0.0,9.0,0,0.0,Other
30,1,Travel_Rarely,945.0,Sales,9.0,3.0,Medical,2.0,Male,89.0,3.0,1.0,Sales Representative,4.0,Single,16019.0,1.0,No,13.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0,14053.0,0.0,9.0,0,0.0,Other
22,1,Travel_Rarely,391.0,Research & Development,7.0,1.0,Life Sciences,4.0,Male,75.0,3.0,1.0,Research Scientist,2.0,Single,26092.0,1.0,Yes,23.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0,56856.0,0.0,10.0,1,7.0,Young_Single
36,0,Travel_Rarely,1266.0,Sales,10.0,4.0,Technical Degree,2.0,Female,63.0,2.0,2.0,Sales Executive,3.0,Married,6060.0,1.0,Yes,13.0,3.0,1.0,1.0,10.0,4.0,3.0,10.0,9.0,1.0,7.0,0,73749.0,0.7,11.0,1,10.0,Mid_Career_Family
31,0,Travel_Rarely,311.0,Research & Development,20.0,3.0,Life Sciences,2.0,Male,89.0,3.0,2.0,Laboratory Technician,3.0,Divorced,18624.0,1.0,No,11.0,3.0,1.0,1.0,10.0,2.0,3.0,10.0,8.0,0.0,2.0,0,46167.0,0.2,11.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,1480.0,Sales,4.0,3.0,Life Sciences,3.0,Male,64.0,3.0,3.0,Sales Executive,4.0,Married,24444.0,2.0,Yes,13.0,3.0,4.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,0.0,0,126269.0,0.0,6.0,0,4.0,Mid_Career_Family
29,0,Travel_Rarely,592.0,Research & Development,7.0,3.0,Life Sciences,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,19384.0,3.0,No,14.0,3.0,2.0,0.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,0,28868.0,0.6666666666666666,10.0,0,0.0,Young_Single
37,0,Travel_Rarely,783.0,Research & Development,7.0,4.0,Medical,4.0,Male,78.0,3.0,2.0,Research Scientist,1.0,Married,13588.0,5.0,Yes,22.0,4.0,3.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,0,94248.0,0.8,9.0,1,7.0,Mid_Career_Family
35,0,Travel_Rarely,219.0,Research & Development,16.0,2.0,Other,4.0,Female,44.0,2.0,2.0,Manufacturing Director,2.0,Married,25388.0,0.0,Yes,11.0,3.0,4.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,0,52668.0,0.6666666666666666,7.0,0,16.0,Mid_Career_Family
45,0,Travel_Rarely,556.0,Research & Development,25.0,2.0,Life Sciences,2.0,Female,93.0,2.0,2.0,Manufacturing Director,4.0,Married,23888.0,0.0,No,13.0,3.0,4.0,2.0,10.0,2.0,2.0,9.0,8.0,3.0,8.0,0,76778.0,0.8888888888888888,8.0,0,0.0,Senior
36,0,Travel_Frequently,1213.0,Human Resources,2.0,1.0,Human Resources,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,4223.0,1.0,No,21.0,4.0,4.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0,0,81606.0,0.8,8.0,0,0.0,Other
40,0,Travel_Rarely,1137.0,Research & Development,1.0,4.0,Life Sciences,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,18991.0,2.0,No,11.0,3.0,1.0,1.0,22.0,3.0,3.0,19.0,7.0,11.0,16.0,0,185053.0,0.8421052631578947,14.0,0,0.0,Mid_Career_Family
26,0,Travel_Rarely,482.0,Research & Development,1.0,2.0,Life Sciences,2.0,Female,90.0,2.0,1.0,Research Scientist,3.0,Married,14908.0,1.0,Yes,13.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0,38129.0,0.0,10.0,1,1.0,Other
27,0,Travel_Rarely,511.0,Sales,2.0,2.0,Medical,1.0,Female,89.0,4.0,2.0,Sales Executive,3.0,Single,26997.0,0.0,No,14.0,3.0,2.0,0.0,9.0,5.0,2.0,8.0,7.0,0.0,7.0,0,91000.0,0.875,12.0,0,0.0,Young_Single
48,0,Travel_Frequently,117.0,Research & Development,22.0,3.0,Medical,4.0,Female,58.0,3.0,4.0,Manager,4.0,Divorced,2437.0,3.0,No,11.0,3.0,2.0,1.0,24.0,3.0,3.0,22.0,17.0,4.0,7.0,0,188914.0,0.3181818181818182,7.0,0,0.0,Senior
44,0,Travel_Rarely,170.0,Research & Development,1.0,4.0,Life Sciences,2.0,Male,78.0,4.0,2.0,Healthcare Representative,1.0,Married,9364.0,2.0,No,15.0,3.0,4.0,1.0,10.0,5.0,3.0,2.0,0.0,2.0,2.0,0,75495.0,1.0,10.0,0,0.0,Mid_Career_Family
34,1,Non-Travel,967.0,Research & Development,16.0,4.0,Technical Degree,4.0,Male,85.0,1.0,1.0,Research Scientist,1.0,Married,14460.0,1.0,Yes,23.0,4.0,2.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,0,53061.0,0.0,10.0,1,16.0,Mid_Career_Family
56,1,Travel_Rarely,1162.0,Research & Development,24.0,2.0,Life Sciences,1.0,Male,97.0,3.0,1.0,Laboratory Technician,4.0,Single,10261.0,1.0,No,16.0,3.0,4.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0,0,41392.0,0.0,8.0,0,0.0,Senior
36,0,Travel_Rarely,335.0,Sales,17.0,2.0,Marketing,3.0,Male,33.0,2.0,2.0,Sales Executive,2.0,Married,16822.0,2.0,No,16.0,3.0,3.0,2.0,12.0,1.0,1.0,4.0,2.0,1.0,3.0,0,88112.0,0.75,11.0,0,0.0,Mid_Career_Family
41,0,Travel_Rarely,337.0,Sales,8.0,3.0,Marketing,3.0,Female,54.0,3.0,2.0,Sales Executive,2.0,Married,26841.0,5.0,No,21.0,4.0,3.0,1.0,14.0,3.0,3.0,5.0,4.0,1.0,4.0,1,92253.0,0.8,9.0,0,0.0,Mid_Career_Family
42,0,Travel_Rarely,1396.0,Research & Development,6.0,3.0,Medical,3.0,Male,83.0,3.0,3.0,Research Director,1.0,Married,14842.0,9.0,No,13.0,3.0,2.0,1.0,18.0,3.0,4.0,13.0,7.0,5.0,7.0,0,173524.0,0.5384615384615384,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,1079.0,Sales,10.0,2.0,Medical,3.0,Female,86.0,3.0,2.0,Sales Executive,4.0,Divorced,20115.0,2.0,Yes,11.0,3.0,4.0,1.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0,72413.0,0.8,6.0,0,10.0,Mid_Career_Family
34,0,Travel_Rarely,735.0,Sales,3.0,1.0,Medical,4.0,Female,75.0,2.0,2.0,Sales Executive,4.0,Married,16495.0,3.0,Yes,12.0,3.0,3.0,0.0,9.0,3.0,2.0,4.0,2.0,0.0,1.0,0,97236.0,0.25,7.0,0,3.0,Mid_Career_Family
31,0,Travel_Rarely,471.0,Research & Development,4.0,3.0,Medical,1.0,Female,62.0,4.0,1.0,Laboratory Technician,3.0,Divorced,16031.0,8.0,No,12.0,3.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,1,47736.0,1.0,12.0,0,0.0,Mid_Career_Family
26,0,Travel_Frequently,1096.0,Research & Development,6.0,3.0,Other,3.0,Male,61.0,4.0,1.0,Laboratory Technician,4.0,Married,7102.0,0.0,No,18.0,3.0,1.0,1.0,8.0,3.0,3.0,7.0,7.0,7.0,7.0,0,45792.0,1.0,9.0,0,0.0,Other
45,0,Travel_Frequently,1297.0,Research & Development,1.0,4.0,Medical,2.0,Male,44.0,3.0,2.0,Healthcare Representative,3.0,Single,14511.0,4.0,No,12.0,3.0,3.0,0.0,12.0,3.0,3.0,4.0,2.0,0.0,3.0,1,64788.0,0.75,9.0,0,0.0,Senior
33,0,Travel_Rarely,217.0,Sales,10.0,4.0,Marketing,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,Single,10410.0,1.0,No,14.0,3.0,2.0,0.0,10.0,2.0,2.0,10.0,4.0,0.0,9.0,0,76818.0,0.9,11.0,0,0.0,Other
28,0,Travel_Frequently,783.0,Sales,1.0,2.0,Life Sciences,3.0,Male,42.0,2.0,2.0,Sales Executive,4.0,Married,19255.0,1.0,Yes,12.0,3.0,3.0,1.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,0,82008.0,1.0,7.0,0,1.0,Other
29,1,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,10642.0,1.0,No,17.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,18547.0,0.0,9.0,0,0.0,Young_Single
